NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-04-27;Dona;Entre 65 i 74;No;10;199;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-27;Dona;Entre 65 i 74;Si;3;63;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-27;Dona;Majors de 74;No;12;438;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-27;Dona;Majors de 74;Si;48;1380;0;0;0;0;0;49
CATALUNYA;CATALUNYA;2020-04-27;Dona;Menors de 15;No;1;32;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-27;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-27;Home;Entre 15 i 64;No;69;1106;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-27;Home;Entre 15 i 64;Si;3;165;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-27;Home;Entre 65 i 74;No;7;237;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-27;Home;Entre 65 i 74;Si;2;95;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-27;Home;Majors de 74;No;9;350;0;0;0;0;0;18
CATALUNYA;CATALUNYA;2020-04-27;Home;Majors de 74;Si;17;412;0;0;0;0;0;25
CATALUNYA;CATALUNYA;2020-04-27;Home;Menors de 15;No;1;47;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-27;Home;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Altres;N/A;--;3;21;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Dona;Entre 15 i 64;No;73;2247;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-26;Dona;Entre 15 i 64;Si;2;33;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Dona;Entre 65 i 74;No;4;114;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-26;Dona;Entre 65 i 74;Si;2;53;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-26;Dona;Majors de 74;No;7;227;0;0;0;0;0;12
CATALUNYA;CATALUNYA;2020-04-26;Dona;Majors de 74;Si;91;918;0;0;0;0;0;46
CATALUNYA;CATALUNYA;2020-04-26;Dona;Menors de 15;No;0;14;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Home;Entre 15 i 64;No;31;621;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-26;Home;Entre 15 i 64;Si;2;53;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-26;Home;Entre 65 i 74;No;4;99;0;0;0;0;0;12
CATALUNYA;CATALUNYA;2020-04-26;Home;Entre 65 i 74;Si;2;63;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-26;Home;Majors de 74;No;7;174;0;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-04-26;Home;Majors de 74;Si;16;273;0;0;0;0;0;22
CATALUNYA;CATALUNYA;2020-04-26;Home;Menors de 15;No;0;28;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-26;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Altres;N/A;--;4;31;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Dona;Entre 15 i 64;No;85;2561;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-25;Dona;Entre 15 i 64;Si;4;86;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-25;Dona;Entre 65 i 74;No;5;145;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-25;Dona;Entre 65 i 74;Si;5;67;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-25;Dona;Majors de 74;No;14;223;0;0;0;0;0;16
CATALUNYA;CATALUNYA;2020-04-25;Dona;Majors de 74;Si;81;898;0;0;0;0;0;52
CATALUNYA;CATALUNYA;2020-04-25;Dona;Menors de 15;No;1;23;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Home;Entre 15 i 64;No;57;916;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-25;Home;Entre 15 i 64;Si;14;166;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Home;Entre 65 i 74;No;4;166;0;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-25;Home;Entre 65 i 74;Si;4;60;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-25;Home;Majors de 74;No;8;262;0;0;0;0;0;18
CATALUNYA;CATALUNYA;2020-04-25;Home;Majors de 74;Si;30;284;0;0;0;0;0;24
CATALUNYA;CATALUNYA;2020-04-25;Home;Menors de 15;No;0;35;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-25;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Altres;N/A;--;12;62;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Dona;Entre 15 i 64;No;222;4235;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-24;Dona;Entre 15 i 64;Si;15;272;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-24;Dona;Entre 65 i 74;No;9;209;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-24;Dona;Entre 65 i 74;Si;7;124;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-24;Dona;Majors de 74;No;49;501;0;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-04-24;Dona;Majors de 74;Si;146;1578;0;0;0;0;0;50
CATALUNYA;CATALUNYA;2020-04-24;Dona;Menors de 15;No;1;28;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Home;Entre 15 i 64;No;87;1416;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-24;Home;Entre 15 i 64;Si;10;327;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Home;Entre 65 i 74;No;12;259;0;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-04-24;Home;Entre 65 i 74;Si;14;134;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-24;Home;Majors de 74;No;23;395;0;0;0;0;0;26
CATALUNYA;CATALUNYA;2020-04-24;Home;Majors de 74;Si;39;483;0;0;0;0;0;29
CATALUNYA;CATALUNYA;2020-04-24;Home;Menors de 15;No;4;49;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-23;Altres;N/A;--;3;73;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-23;Dona;Entre 15 i 64;No;195;3854;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-23;Dona;Entre 15 i 64;Si;9;152;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-23;Dona;Entre 65 i 74;No;10;174;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-23;Dona;Entre 65 i 74;Si;8;94;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-23;Dona;Majors de 74;No;37;431;0;0;0;0;0;20
CATALUNYA;CATALUNYA;2020-04-23;Dona;Majors de 74;Si;209;1061;0;0;0;0;0;47
CATALUNYA;CATALUNYA;2020-04-23;Dona;Menors de 15;No;0;25;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-23;Dona;Menors de 15;Si;0;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-23;Home;Entre 15 i 64;No;62;1296;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-23;Home;Entre 15 i 64;Si;16;284;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-23;Home;Entre 65 i 74;No;12;250;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-23;Home;Entre 65 i 74;Si;9;88;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-23;Home;Majors de 74;No;26;351;0;0;0;0;0;19
CATALUNYA;CATALUNYA;2020-04-23;Home;Majors de 74;Si;56;335;0;0;0;0;0;24
CATALUNYA;CATALUNYA;2020-04-23;Home;Menors de 15;No;2;20;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-23;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Altres;N/A;--;11;70;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-22;Dona;Entre 15 i 64;No;242;3784;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-22;Dona;Entre 15 i 64;Si;10;186;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Dona;Entre 65 i 74;No;6;190;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-22;Dona;Entre 65 i 74;Si;11;150;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-22;Dona;Majors de 74;No;37;503;0;0;0;0;0;16
CATALUNYA;CATALUNYA;2020-04-22;Dona;Majors de 74;Si;276;1823;0;0;0;0;0;66
CATALUNYA;CATALUNYA;2020-04-22;Dona;Menors de 15;No;1;17;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Dona;Menors de 15;Si;0;3;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Home;Entre 15 i 64;No;151;1584;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-22;Home;Entre 15 i 64;Si;12;295;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Home;Entre 65 i 74;No;15;268;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-22;Home;Entre 65 i 74;Si;15;133;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-22;Home;Majors de 74;No;26;408;0;0;0;0;0;22
CATALUNYA;CATALUNYA;2020-04-22;Home;Majors de 74;Si;65;551;0;0;0;0;0;21
CATALUNYA;CATALUNYA;2020-04-22;Home;Menors de 15;No;0;33;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-22;Home;Menors de 15;Si;0;10;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Altres;N/A;--;7;73;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Dona;Entre 15 i 64;No;204;3214;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-21;Dona;Entre 15 i 64;Si;17;178;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Dona;Entre 65 i 74;No;15;186;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-21;Dona;Entre 65 i 74;Si;15;121;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-21;Dona;Majors de 74;No;20;404;0;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-21;Dona;Majors de 74;Si;306;1957;0;0;0;0;0;84
CATALUNYA;CATALUNYA;2020-04-21;Dona;Menors de 15;No;1;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Dona;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Home;Entre 15 i 64;No;133;1482;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-21;Home;Entre 15 i 64;Si;18;302;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-21;Home;Entre 65 i 74;No;18;253;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-21;Home;Entre 65 i 74;Si;17;128;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-21;Home;Majors de 74;No;25;409;0;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-21;Home;Majors de 74;Si;75;606;0;0;0;0;0;36
CATALUNYA;CATALUNYA;2020-04-21;Home;Menors de 15;No;2;25;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-21;Home;Menors de 15;Si;2;2;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Altres;N/A;--;4;43;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-20;Dona;Entre 15 i 64;No;258;2681;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-20;Dona;Entre 15 i 64;Si;18;136;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Dona;Entre 65 i 74;No;18;164;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-20;Dona;Entre 65 i 74;Si;7;80;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Dona;Majors de 74;No;53;448;0;0;0;0;0;29
CATALUNYA;CATALUNYA;2020-04-20;Dona;Majors de 74;Si;238;1343;0;0;0;0;0;77
CATALUNYA;CATALUNYA;2020-04-20;Dona;Menors de 15;No;4;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Home;Entre 15 i 64;No;100;1133;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-20;Home;Entre 15 i 64;Si;26;172;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Home;Entre 65 i 74;No;26;245;0;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-20;Home;Entre 65 i 74;Si;14;106;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-20;Home;Majors de 74;No;42;402;0;0;0;0;0;23
CATALUNYA;CATALUNYA;2020-04-20;Home;Majors de 74;Si;57;386;0;0;0;0;0;35
CATALUNYA;CATALUNYA;2020-04-20;Home;Menors de 15;No;0;18;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-20;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Altres;N/A;--;1;11;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-19;Dona;Entre 15 i 64;No;104;1299;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-19;Dona;Entre 15 i 64;Si;5;41;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Dona;Entre 65 i 74;No;6;96;0;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-19;Dona;Entre 65 i 74;Si;6;46;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Dona;Majors de 74;No;9;163;0;0;0;0;0;20
CATALUNYA;CATALUNYA;2020-04-19;Dona;Majors de 74;Si;158;1019;0;0;0;0;0;89
CATALUNYA;CATALUNYA;2020-04-19;Dona;Menors de 15;No;2;14;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Home;Entre 15 i 64;No;46;498;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-19;Home;Entre 15 i 64;Si;3;36;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Home;Entre 65 i 74;No;8;99;0;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-19;Home;Entre 65 i 74;Si;6;50;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-19;Home;Majors de 74;No;15;189;0;0;0;0;0;26
CATALUNYA;CATALUNYA;2020-04-19;Home;Majors de 74;Si;44;287;0;0;0;0;0;38
CATALUNYA;CATALUNYA;2020-04-19;Home;Menors de 15;No;0;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-19;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-18;Altres;N/A;--;5;24;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-18;Dona;Entre 15 i 64;No;126;1809;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-18;Dona;Entre 15 i 64;Si;6;56;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-18;Dona;Entre 65 i 74;No;7;114;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-18;Dona;Entre 65 i 74;Si;12;74;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-18;Dona;Majors de 74;No;28;267;0;0;0;0;0;25
CATALUNYA;CATALUNYA;2020-04-18;Dona;Majors de 74;Si;284;1504;0;0;0;0;0;89
CATALUNYA;CATALUNYA;2020-04-18;Dona;Menors de 15;No;0;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-18;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-18;Home;Entre 15 i 64;No;79;826;0;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-18;Home;Entre 15 i 64;Si;5;81;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-18;Home;Entre 65 i 74;No;10;151;0;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-18;Home;Entre 65 i 74;Si;17;100;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-18;Home;Majors de 74;No;21;226;0;0;0;0;0;21
CATALUNYA;CATALUNYA;2020-04-18;Home;Majors de 74;Si;70;454;0;0;0;0;0;40
CATALUNYA;CATALUNYA;2020-04-18;Home;Menors de 15;No;0;22;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-18;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-17;Altres;N/A;--;9;39;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-17;Dona;Entre 15 i 64;No;318;3180;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-17;Dona;Entre 15 i 64;Si;21;141;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-17;Dona;Entre 65 i 74;No;16;180;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-17;Dona;Entre 65 i 74;Si;37;83;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-17;Dona;Majors de 74;No;47;330;0;0;0;0;0;31
CATALUNYA;CATALUNYA;2020-04-17;Dona;Majors de 74;Si;652;1675;0;0;0;0;0;83
CATALUNYA;CATALUNYA;2020-04-17;Dona;Menors de 15;No;3;15;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-17;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-17;Home;Entre 15 i 64;No;115;1313;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-17;Home;Entre 15 i 64;Si;18;151;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-17;Home;Entre 65 i 74;No;19;246;0;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-17;Home;Entre 65 i 74;Si;33;75;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-17;Home;Majors de 74;No;40;338;0;0;0;0;0;37
CATALUNYA;CATALUNYA;2020-04-17;Home;Majors de 74;Si;223;562;0;0;0;0;0;64
CATALUNYA;CATALUNYA;2020-04-17;Home;Menors de 15;No;2;26;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-17;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-16;Altres;N/A;--;5;46;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-16;Dona;Entre 15 i 64;No;280;2736;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-16;Dona;Entre 15 i 64;Si;12;84;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-16;Dona;Entre 65 i 74;No;18;184;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-16;Dona;Entre 65 i 74;Si;24;94;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-16;Dona;Majors de 74;No;42;347;0;0;0;0;0;30
CATALUNYA;CATALUNYA;2020-04-16;Dona;Majors de 74;Si;440;1362;0;0;0;0;0;90
CATALUNYA;CATALUNYA;2020-04-16;Dona;Menors de 15;No;1;13;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-16;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-16;Home;Entre 15 i 64;No;106;1220;0;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-16;Home;Entre 15 i 64;Si;15;118;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-16;Home;Entre 65 i 74;No;18;225;0;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-16;Home;Entre 65 i 74;Si;27;91;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-16;Home;Majors de 74;No;37;353;0;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-16;Home;Majors de 74;Si;146;416;0;0;0;0;0;51
CATALUNYA;CATALUNYA;2020-04-16;Home;Menors de 15;No;2;12;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-16;Home;Menors de 15;Si;0;4;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-15;Altres;N/A;--;9;79;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-15;Dona;Entre 15 i 64;No;295;2553;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-15;Dona;Entre 15 i 64;Si;22;71;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-15;Dona;Entre 65 i 74;No;15;163;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-15;Dona;Entre 65 i 74;Si;24;88;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-15;Dona;Majors de 74;No;50;354;0;0;0;0;0;28
CATALUNYA;CATALUNYA;2020-04-15;Dona;Majors de 74;Si;503;1351;0;0;0;0;0;108
CATALUNYA;CATALUNYA;2020-04-15;Dona;Menors de 15;No;0;20;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-15;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-15;Home;Entre 15 i 64;No;136;1234;0;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-15;Home;Entre 15 i 64;Si;20;79;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-15;Home;Entre 65 i 74;No;18;218;0;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-15;Home;Entre 65 i 74;Si;32;104;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-15;Home;Majors de 74;No;46;350;0;0;0;0;0;34
CATALUNYA;CATALUNYA;2020-04-15;Home;Majors de 74;Si;132;395;0;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-15;Home;Menors de 15;No;0;17;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-15;Home;Menors de 15;Si;0;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Altres;N/A;--;8;56;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Dona;Entre 15 i 64;No;320;2565;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-14;Dona;Entre 15 i 64;Si;11;65;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-14;Dona;Entre 65 i 74;No;16;158;0;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-14;Dona;Entre 65 i 74;Si;23;63;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-14;Dona;Majors de 74;No;53;350;0;0;0;0;0;33
CATALUNYA;CATALUNYA;2020-04-14;Dona;Majors de 74;Si;403;925;0;0;0;0;0;95
CATALUNYA;CATALUNYA;2020-04-14;Dona;Menors de 15;No;1;21;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 15 i 64;No;157;1063;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 15 i 64;Si;15;83;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 65 i 74;No;31;232;0;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 65 i 74;Si;18;48;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-14;Home;Majors de 74;No;47;351;0;0;0;0;0;37
CATALUNYA;CATALUNYA;2020-04-14;Home;Majors de 74;Si;106;288;0;0;0;0;0;57
CATALUNYA;CATALUNYA;2020-04-14;Home;Menors de 15;No;2;12;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-14;Home;Menors de 15;Si;1;1;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Altres;N/A;--;3;28;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 15 i 64;No;240;1429;0;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 15 i 64;Si;8;16;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 65 i 74;No;22;107;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 65 i 74;Si;9;20;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-13;Dona;Majors de 74;No;33;224;0;0;0;0;0;18
CATALUNYA;CATALUNYA;2020-04-13;Dona;Majors de 74;Si;202;514;0;0;0;0;0;108
CATALUNYA;CATALUNYA;2020-04-13;Dona;Menors de 15;No;1;16;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Dona;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 15 i 64;No;118;808;0;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 15 i 64;Si;14;33;0;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 65 i 74;No;22;146;0;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 65 i 74;Si;6;33;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-13;Home;Majors de 74;No;34;214;0;0;0;0;0;41
CATALUNYA;CATALUNYA;2020-04-13;Home;Majors de 74;Si;56;202;0;0;0;0;0;51
CATALUNYA;CATALUNYA;2020-04-13;Home;Menors de 15;No;0;14;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Home;Menors de 15;Si;0;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Altres;N/A;--;3;6;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 15 i 64;No;135;866;0;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 15 i 64;Si;4;31;0;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 65 i 74;No;19;100;0;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 65 i 74;Si;9;30;0;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-12;Dona;Majors de 74;No;42;237;0;0;0;0;0;31
CATALUNYA;CATALUNYA;2020-04-12;Dona;Majors de 74;Si;128;578;0;0;0;0;0;127
CATALUNYA;CATALUNYA;2020-04-12;Dona;Menors de 15;No;1;10;0;0;0;0;0;0
